,name,phone number,address
1658,아기천사어린이집,02-948-8042,"서울특별시 중랑구 동일로157길 59 ,,107호(묵동,세원아파트) (묵제2동)"
1659,햇살가득어린이집,02-457-1600,"서울특별시 광진구 자양로19길 60 ,1층(자양동) (자양제1동)"
1660,엄마마음어린이집,02-419-5533,"서울특별시 송파구 올림픽로 435 ,227동 104호 (잠실4동)"
1661,다솜어린이집,02-445-2982,"서울특별시 강남구 광평로51길 27 ,402동 104호(수서동, 삼익아파트) (수서동)"
1662,가람어린이집,02-925-5556,"서울특별시 성북구 흥천사길 49-23 ,적조사 (돈암제2동)"
1663,예꿈어린이집,02-363-6090,"서울특별시 서대문구 독립문공원길 20 ,(현저동) (천연동)"
1664,은평중앙어린이집,02-357-9004,서울특별시 은평구 은평로8길 15-4 (응암제1동)
1665,꼬마수피아어린이집,02-422-6262,"서울특별시 송파구 가락로39길 40 ,1층 (방이2동)"
1666,라원어린이집,02-3402-0050,서울특별시 송파구 마천로7길 7 (오금동)
1667,별하어린이집,02-374-1007,"서울특별시 은평구 증산로15길 70 ,1층 (신사제2동)"
1668,별초롱어린이집,02-812-5009,"서울특별시 동작구 만양로1길 14 ,102호(상도2동 상명하이츠빌) (상도제2동)"
1669,구립 빛초롱어린이집,02-499-8599,"서울특별시 성동구 왕십리로 36 ,강변건영아파트 관리동 2층 (성수동1가) (성수1가제1동)"
1670,구립푸른솔어린이집,02-822-3383,"서울특별시 동작구 상도로52길 23 ,청송경로당 1층 (상도제1동)"
1671,대림늘푸른어린이집,02-2217-7900,"서울특별시 동대문구 답십리로60길 40 ,(답십리동) (답십리제2동)"
1672,고은아이어린이집,02-464-1355,"서울특별시 광진구 능동로3길 53 ,1동 102호(자양동) (자양제4동)"
1673,리틀짐어린이집,02-417-0003,서울특별시 송파구 백제고분로46길 26-11 (송파1동)
1674,무궁화누리어린이집,02-413-4014,"서울특별시 송파구 오금로23길 23 ,1층 (방이2동)"
1675,예쁜꿈어린이집,02-388-2233,서울특별시 은평구 통일로63길 20 (녹번동)
1676,천사어린이집,02-6369-1700,"서울특별시 은평구 백련산로 84 ,(응암동) 백련산힐스테이트 108동 102호 (응암제2동)"
1677,그린나래어린이집,02-884-2141,서울특별시 관악구 쑥고개로2길 48 (서림동)
1678,딸기어린이집,02-413-6004,"서울특별시 송파구 송파대로 567 ,505-109(잠실3동, 주공아파트) (잠실3동)"
1679,정다운아이들어린이집,02-302-9176,서울특별시 은평구 증산로19길 34 (신사제1동)
1680,교보생명다솜이어린이집,02-722-2012,서울특별시 종로구 신문로2가 경희궁1가길 3 (사직동)
1681,꿈이크는어린이집,02-849-1221,"서울특별시 영등포구 도신로 100 ,신길우성5차아파트 502동 105호 (신길제3동)"
1682,아란어린이집,02-3664-9004,서울특별시 강서구 양천로71가길 43 (염창동)
1683,극동예랑어린이집,02-454-1140,"서울특별시 광진구 아차산로 552 ,6동 109호(광장동, 극동아파트) (광장동)"
1684,벧엘어린이집,02-373-2267,"서울특별시 은평구 증산서길 72 ,칠산아파트 104호 (증산동)"
1685,야호어린이집,02-455-5500,"서울특별시 광진구 아차산로 552 ,11동 101호(광장동, 극동아파트) (광장동)"
1686,홍익어린이집,02-2607-4523,서울특별시 양천구 지양로9길 5 (신월7동)
1687,키즈랜드어린이집,02-3462-3500,"서울특별시 서초구 양재대로2길 90 ,서초보금자리2단지 관리동 (양재1동)"
1688,바른예절어린이집,02-2061-5487,"서울특별시 양천구 목동동로 50 ,목동신시가지아파트 1218동 106호 (신정7동)"
1689,작은별어린이집,02-384-1840,서울특별시 은평구 불광로8길 7 (불광제1동)
1690,로얄키즈어린이집,02-6166-5993,"서울특별시 영등포구 당산로 68 ,진로아파트 104동 101호 (당산제1동)"
1691,우방꿈나무어린이집,070-7340-8080,"서울특별시 은평구 증산로3길 26-1 ,우방아파트 103동 101호 (증산동)"
1692,보물섬어린이집,02-477-3377,"서울특별시 송파구 풍성로26길 31 ,202-106(풍납동, 송파현대힐스테이트) (풍납2동)"
1693,샘터어린이집,02-353-1038,"서울특별시 은평구 서오릉로11길 18 ,,18-1 (구산동)"
1694,하늘빛사임당어린이집,02-354-8825,"서울특별시 은평구 진관4로 77 ,702동(진관동, 은평뉴타운상림마을) (진관동)"
1695,동화어린이집,02-2234-1226,"서울특별시 중구 청구로 64 ,청구e편한세상아파트 106동 1층 (동화동)"
1696,새솔어린이집,02-973-9880,서울특별시 노원구 동일로207길 50 (중계2.3동)
1697,이화키즈어린이집,02-3422-1002,"서울특별시 중랑구 신내로17길 39 ,714-101 (신내동, 진로아파트) (신내2동)"
1698,보보키즈어린이집,02-6335-6004,"서울특별시 영등포구 도신로 68 ,102동 103호(신길동,신길우성아파트) (신길제3동)"
1699,미래클나무어린이집,02-6408-7976,"서울특별시 은평구 백련산로 38 ,백련산 힐스테이트 209-101호 (응암제2동)"
1700,하울어린이집,02-2643-6789,"서울특별시 강서구 등촌로53길 39 ,103동 107호 (등촌제2동)"
1701,햇님어린이집,070-7782-3517,"서울특별시 양천구 목동동로10길 16-6 ,경남아너스빌 1504동 104호 (신정2동)"
1702,미소어린이집,070-8267-4280,서울특별시 양천구 목동중앙북로14길 38 (목2동)
1703,세곡푸르지오어린이집,02-3411-5200,"서울특별시 강남구 자곡로 21 ,세곡푸르지오아파트(관리동) (세곡동)"
1704,꼬마숲어린이집,02-6014-8112,"서울특별시 서대문구 수색로 100 ,(북가좌동144 ) DMC래미안e편한세상(A)211동101호 (북가좌제1동)"
1705,푸르미어린이집,02-2605-6529,서울특별시 양천구 남부순환로67길 10-6 (신월4동)
1706,리틀푸른어린이집,02-856-0552,서울특별시 영등포구 시흥대로181길 17 (대림제1동)
1707,햇살어린이집,02-2281-3901,"서울특별시 성동구 독서당로 156 ,8동 109호(옥수동, 한남하이츠아파트) (옥수동)"
1708,굿모닝어린이집,02-6341-5200,"서울특별시 강서구 화곡로68길 33 ,라인아파트101-104 (등촌제1동)"
1709,벨라어린이집,02-425-2364,"서울특별시 송파구 백제고분로48가길 29 ,102호 (방이2동)"
1710,맑은숲어린이집,02-307-0873,"서울특별시 서대문구 수색로 100 ,407동 1층 (북가좌제1동)"
1711,성모어린이집,02-396-0103,서울특별시 서대문구 세무서5길 24-2 (홍제제3동)
1712,자연숲어린이집,02-307-0845,"서울특별시 서대문구 수색로 100 ,105동 1층 (북가좌제1동)"
1713,푸른숲어린이집,02-307-0862,"서울특별시 서대문구 수색로 100 ,2블럭 207동옆 (북가좌제1동)"
1714,하늘숲어린이집,02-307-0881,"서울특별시 서대문구 수색로 100 ,307동 1층 (북가좌제1동)"
1715,다니엘어린이집,02-420-6002,"서울특별시 송파구 올림픽로 435 ,225동 103호 (잠실4동)"
1716,온누리어린이집,02-2685-0990,"서울특별시 양천구 오목로 90 ,우당아파트 101동 103호 (신월2동)"
1717,구립해솔어린이집,02-426-3244,"서울특별시 강동구 상일로 74 ,310동1층 (상일동, 고덕리엔파크3단지아파트) (상일제2동)"
1718,샤인스쿨어린이집,02-888-1143,서울특별시 관악구 당곡길 45-3 (보라매동)
1719,푸른숲어린이집,02-3142-5353,"서울특별시 마포구 토정로 158 ,관리동 1층 (서강동)"
1720,세곡키즈어린이집,070-8747-1108,"서울특별시 강남구 자곡로 21 ,LH푸르지오 215동 101호 (세곡동)"
1721,롯데캐슬예랑어린이집,02-3426-9898,"서울특별시 강동구 고덕로 131 ,111동 102호(암사동, 롯데캐슬퍼스트) (암사제3동)"
1722,아이으뜸어린이집,02-2297-4650,"서울특별시 성동구 뚝섬로 51 ,102동 101호(옥수동, 옥수풍림아이원) (옥수동)"
1723,꿈꾸는예지어린이집,02-857-1616,서울특별시 관악구 난곡로26길 78 (난곡동)
1724,화랑아띠어린이집,02-973-2250,서울특별시 노원구 화랑로 564 (공릉2동)
1725,마술피리어린이집,02-459-4333,"서울특별시 강남구 자곡로 21 ,206동 101호 (세곡동)"
1726,성산1동꼬마숲어린이집,02-335-6694,서울특별시 마포구 성미산로11길 5 (성산제1동)
1727,나린어린이집,070-7431-8577,"서울특별시 송파구 올림픽로 435 ,파크리오 313-102 (잠실4동)"
1728,올리브어린이집,02-423-2831,"서울특별시 송파구 올림픽로 435 ,306동104호(신천동,파크리오아파트) (잠실4동)"
1729,푸른숲어린이집,02-421-8893,"서울특별시 송파구 올림픽로 435 ,파크리오 213-104(신천동) (잠실4동)"
1730,반딧불어린이집,02-403-2310,"서울특별시 송파구 송파대로22길 19 ,1층 (문정1동)"
1731,키즈열매어린이집,02-6407-6110,"서울특별시 강남구 자곡로 21 ,LH푸르지오아파트 205-103 (세곡동)"
1732,푸른하늘어린이집,02-402-1253,"서울특별시 송파구 중대로12길 35 ,101동 102호(가락동, 가락우성2차아파트) (가락본동)"
1733,보배어린이집,02-2605-1253,"서울특별시 강서구 강서로33가길 13-13 ,(화곡3동 1050-26) (화곡제3동)"
1734,아이가어린이집,02-430-6341,"서울특별시 송파구 송이로 249 ,1층 (장지동)"
1735,예인꼬마숲어린이집,02-2296-8665,"서울특별시 성동구 금호동4가 금호로 15 ,서울숲푸르지오 1차 105동 102호 (금호4가동)"
1736,아장아장어린이집,02-482-5339,"서울특별시 강동구 고덕로 131 ,108동 101호(암사동, 롯데캐슬퍼스트) (암사제3동)"
1737,으뜸꼬마숲어린이집,02-2293-3555,"서울특별시 성동구 금호동1가 독서당로 343 ,203동 102호 (금호동1가, 삼성래미안아파트) (금호1가동)"
1738,구립 왕십리어린이집,02-2293-2010,"서울특별시 성동구 고산자로 262 ,구립 왕십리어린이집 (행당제1동)"
1739,뚜띠어린이집,070-8748-6916,"서울특별시 강서구 허준로 139 ,307-103 (가양제2동)"
1740,구립 금호자이미소어린이집,02-2233-7737,"서울특별시 성동구 금호로 117 ,(금호동2가) 금호자이1차아파트 관리동 1층 (104동 앞) (금호2.3가동)"
1741,자연어린이집,02-6014-6243,서울특별시 동작구 장승배기로22길 15 (노량진제1동)
1742,혜윰어린이집,02-427-7012,서울특별시 강동구 상암로63길 39-4 (명일제2동)
1743,맘앤아이어린이집,02-420-1108,"서울특별시 송파구 올림픽로 435 ,217동104호(신천동, 파크리오아파트) (잠실4동)"
1744,토토어린이집,02-6326-3977,"서울특별시 성동구 금호동4가 금호로 17 ,203동 104호(금호동4가, 서울숲2차푸르지오) (금호4가동)"
1745,꼬마대통령어린이집,02-537-1990,"서울특별시 동작구 흑석한강로 27 ,107동 103호 (흑석동 336, 흑석한강푸르지오) (흑석동)"
1746,삼환어린이집,02-2679-5967,"서울특별시 영등포구 영중로 145 ,삼환아파트 104동 101호 (영등포동)"
1747,쥬빌리어린이집,02-2661-1193,"서울특별시 강서구 방화대로23길 60-15 ,(방화1동 611-165) (방화제1동)"
1748,파스텔어린이집,02-2698-5705,"서울특별시 양천구 오목로17길 7 ,동도센트리움 101동 103호 (신월2동)"
1749,키즈온어린이집,02-420-9135,"서울특별시 송파구 오금로23길 18 ,키즈온어린이집 (방이2동)"
1750,파크빅스맘어린이집,02-6954-0807,"서울특별시 송파구 성내천로47길 38 ,송파파크데일아파트 관리동(마천동, 송파파크데일아파트단지내) (마천1동)"
1751,IBK참!좋은어린이집,02-937-7203,"서울특별시 노원구 동일로 1527 ,중소기업은행 2층 (상계8동)"
1752,빛나라어린이집,02-792-7906,"서울특별시 용산구 이촌로 303 ,23동 103호(이촌동, 현대아파트) (이촌제1동)"
1753,우정어린이집,02-834-7307,"서울특별시 동작구 여의대방로62길 23 ,102동 102호, 103호 (대방동)"
1754,구립 사과꽃어린이집,02-2231-0469,"서울특별시 성동구 금호로 111 ,(금호동2가) 래미안하이리버 임대동 1층 (금호2.3가동)"
1755,구립한울어린이집,02-821-4645,서울특별시 동작구 보라매로9다길 15 (신대방제2동)
1756,별산솔어린이집,02-389-2977,서울특별시 은평구 불광로6길 6-9 (불광제1동)
1757,법무부 남부보라미어린이집,02-2611-1122,"서울특별시 구로구 금오로 865 ,법무부 서울남부구치소내 체육관 1층 (오류제2동)"
1758,사랑뜰어린이집,02-400-5455,"서울특별시 송파구 성내천로47길 38 ,송파파크데일2단지 205-104 (마천1동)"
1759,성화어린이집,02-302-1626,서울특별시 은평구 증산로5길 30 (증산동)
1760,큰빛어린이집,02-444-7779,"서울특별시 광진구 자양로 323 ,나동 101동(구의동, 궁전빌라) (구의제2동)"
1761,미래나무어린이집,02-747-9557,"서울특별시 종로구 종로33길 15 ,(연지동) (종로5.6가동)"
1762,두꼬마어린이집,02-415-2411,"서울특별시 송파구 오금로31길 15-6 ,1층 (방이1동)"
1763,현대숲어린이집,02-395-8885,"서울특별시 서대문구 통일로34길 46 ,110동 103호(홍제동, 인왕산현대아파트) (홍제제2동)"
1764,아이비키즈어린이집,02-446-1260,"서울특별시 광진구 뚝섬로35길 14 ,(자양동, 한라아파트, 상가 B동 101호 (자양제3동)"
1765,초록어린이집,02-790-2221,"서울특별시 용산구 이촌로 181 ,108동 103호(이촌동, 한강대우아파트) (이촌제1동)"
1766,세빛어린이집,02-472-0532,"서울특별시 강동구 올림픽로88길 8 ,(천호2동 314-13) (천호제2동)"
1767,예꿈어린이집,070-4642-7953,"서울특별시 강서구 월정로 160 ,화곡대림아파트 1동 104호 (화곡동 361-1) (화곡제1동)"
1768,구립 키움어린이집,02-338-5671,"서울특별시 마포구 신촌로12길 11 ,신촌성결교회내 (서교동)"
1769,꼬마궁어린이집,02-2652-3805,서울특별시 강서구 등촌로13바길 49-12 (화곡제4동)
1770,지예슬어린이집,02-6351-6815,"서울특별시 용산구 이촌로87길 13 ,107동 103호(이촌동,강촌아파트) (이촌제1동)"
1771,구로생명숲어린이집,02-2616-1671,"서울특별시 구로구 천왕로1길 5 ,(오류2동, 구로생명숲어린이집) (오류제2동)"
1772,아이비어린이집,02-427-3210,"서울특별시 강동구 상암로 225 ,2동 101호(명일동, 삼익맨션) (명일제1동)"
1773,하람어린이집,02-533-3005,"서울특별시 동작구 동작대로29길 81 ,대아아파트 601동 108호 (사당제2동)"
1774,마주어린이집,02-6324-6325,"서울특별시 중구 중림로 10 ,삼성사이버빌리지 112-102 (중림동)"
1775,꼬마별옹기장이어린이집,02-2644-9118,"서울특별시 양천구 목동중앙남로3길 11 ,금호아파트 101동 107호 (목4동)"
1776,샤론어린이집,02-808-1556,"서울특별시 금천구 시흥대로39길 48-3 ,(시흥1동) 시흥1동 492-24 (시흥제1동)"
