,filename,width,height,fps,frame count
556,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id68_5.mp4,1024,560,30.0,149
557,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_1.mp4,640,360,29.97002997002997,197
558,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_3.mp4,640,360,29.97002997002997,191
559,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_2.mp4,640,360,29.97002997002997,302
560,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_6.mp4,640,360,29.97002997002997,271
561,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_4.mp4,640,360,29.97002997002997,289
562,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_5.mp4,640,360,29.97002997002997,156
563,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_7.mp4,640,360,29.97002997002997,151
564,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_8.mp4,640,360,29.97002997002997,242
565,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_9.mp4,640,360,29.97002997002997,389
566,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_10.mp4,640,360,29.97002997002997,249
567,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_11.mp4,640,360,29.97002997002997,125
568,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_12.mp4,640,360,29.97002997002997,262
569,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_13.mp4,640,360,29.97002997002997,167
570,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_14.mp4,640,360,29.97002997002997,275
571,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_15.mp4,640,360,29.97002997002997,183
572,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_1_16.mp4,640,360,29.97002997002997,281
573,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_1.mp4,640,360,29.97002997002997,230
574,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_2.mp4,640,360,29.97002997002997,364
575,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_3.mp4,640,360,29.97002997002997,267
576,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_4.mp4,640,360,29.97002997002997,147
577,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_6.mp4,640,360,29.97002997002997,141
578,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_5.mp4,640,360,29.97002997002997,249
579,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_7.mp4,640,360,29.97002997002997,236
580,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_8.mp4,640,360,29.97002997002997,133
581,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_9.mp4,640,360,29.97002997002997,263
582,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_10.mp4,640,360,29.97002997002997,132
583,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_12.mp4,640,360,29.97002997002997,368
584,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_11.mp4,640,360,29.97002997002997,224
585,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_14.mp4,640,360,29.97002997002997,133
586,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_13.mp4,640,360,29.97002997002997,249
587,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_16.mp4,640,360,29.97002997002997,141
588,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_2_15.mp4,640,360,29.97002997002997,274
589,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_1.mp4,640,360,29.97002997002997,326
590,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_2.mp4,640,360,29.97002997002997,218
591,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_3.mp4,640,360,29.97002997002997,341
592,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_4.mp4,640,360,29.97002997002997,264
593,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_5.mp4,640,360,29.97002997002997,171
594,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_6.mp4,640,360,29.97002997002997,280
595,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_3_7.mp4,640,360,29.97002997002997,102
596,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_1.mp4,640,360,29.97002997002997,175
597,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_3.mp4,640,360,29.97002997002997,213
598,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_2.mp4,640,360,29.97002997002997,294
599,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_6.mp4,640,360,29.97002997002997,322
600,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_5.mp4,640,360,29.97002997002997,202
601,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_4.mp4,640,360,29.97002997002997,328
602,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_8.mp4,640,360,29.97002997002997,377
603,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_7.mp4,640,360,29.97002997002997,238
604,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_9.mp4,640,360,29.97002997002997,247
605,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_4_10.mp4,640,360,29.97002997002997,165
606,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_1.mp4,640,360,29.97002997002997,198
607,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_2.mp4,640,360,29.97002997002997,324
608,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_3.mp4,640,360,29.97002997002997,205
609,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_5.mp4,640,360,29.97002997002997,208
610,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_4.mp4,640,360,29.97002997002997,350
611,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_7.mp4,640,360,29.97002997002997,249
612,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_6.mp4,640,360,29.97002997002997,329
613,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_8.mp4,640,360,29.97002997002997,119
614,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_5_9.mp4,640,360,29.97002997002997,166
615,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_6_2.mp4,640,360,29.97002997002997,354
616,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id6_6_1.mp4,640,360,29.97002997002997,239
